# EngineShelf - what each shelf version brought, from MDN browser-compat-data.
# Written by tools/features.py. F <engine> <id> <count> <name>|<name>|...
# The count is every feature that version was first to support; the names are the
# most notable 14 of them, so a row can say what it brought without shipping all of it.
F	firefox	64.0	21	:fullscreen|@media|display|JSON.stringify|scrollbar-color|scrollbar-width|text-transform|gradient()|Document|Element|RTCRtpSender|RTCStatsReport|ServiceWorkerContainer|ShadowRoot
F	firefox	65.0	33	<iframe>|<marquee>|<script>|animation-timing-function|break-after|break-before|break-inside|globalThis|image-rendering|Intl.RelativeTimeFormat|overflow-wrap|transition-timing-function|easing-function()|env()
F	firefox	66.0	43	:attribute|@media|block-size|border-block|border-block-color|border-block-style|border-block-width|border-end-end-radius|border-end-start-radius|border-inline|border-inline-color|border-inline-style|border-inline-width|border-start-end-radius
F	firefox	67.0	15	<textarea>|<video>|@media|RegExp.@@matchAll|String.matchAll|Symbol.matchAll|word-break|global_keywords()|hashbang comments|import|EXT_float_blend|InputEvent|Notification|RTCIceCandidate
F	firefox	68.0	57	:marker|BigInt|BigInt.asIntN|BigInt.asUintN|BigInt.BigInt|BigInt.toLocaleString|BigInt.toString|BigInt.valueOf|BigInt64Array|BigInt64Array.BigInt64Array|BigUint64Array|BigUint64Array.BigUint64Array|counter-set|DataView.getBigInt64
F	firefox	69.0	39	<form>|@supports|contain|cx|cy|line-break|overflow-block|overflow-inline|r|rx|ry|user-select|white-space|x
F	firefox	70.0	31	BigInt.toLocaleString|display|font-size|grid-auto-columns|grid-auto-rows|Intl.RelativeTimeFormat|opacity|quotes|shape-image-threshold|text-decoration|text-decoration-skip-ink|text-decoration-thickness|text-underline-offset|numeric separators
F	firefox	71.0	15	<img>|<video>|clip-path|column-span|grid-template-columns|grid-template-rows|Promise.allSettled|MathMLElement|MediaRecorder|Navigator|OES_fbo_render_mipmap|OVR_multiview2|StaticRange|trailer
F	firefox	72.0	25	:part|letter-spacing|offset|offset-anchor|offset-distance|offset-path|offset-rotate|rotate|scale|translate|word-spacing|basic-shape()|exportparts attribute|nullish coalescing
F	firefox	73.0	3	overscroll-behavior-block|overscroll-behavior-inline|Navigator
F	firefox	74.0	12	<audio>|<iframe>|<video>|text-decoration-thickness|text-underline-offset|text-underline-position|optional chaining|HTMLIFrameElement|IDBTransaction|TextMetrics|WorkerGlobalScope|Cross-Origin-Resource-Policy
F	firefox	75.0	26	<img>|Intl.Locale|text-decoration-skip-ink|clamp()|class fields|max()|min()|nonce attribute|Animation|AnimationTimeline|Crypto|CSSAnimation|CSSPseudoElement|CSSTransition
F	firefox	76.0	14	grid-template-columns|grid-template-rows|Intl.DateTimeFormat|Intl.NumberFormat|Intl.RelativeTimeFormat|AudioParamMap|AudioWorklet|AudioWorkletGlobalScope|AudioWorkletNode|AudioWorkletProcessor|BaseAudioContext|IntersectionObserver|Worklet|WorkletGlobalScope
F	firefox	77.0	4	<input>|String.replaceAll|IDBCursor|transform-origin
F	firefox	78.0	35	:is|:read-only|:read-write|:where|<link>|Atomics|Atomics.add|Atomics.and|Atomics.compareExchange|Atomics.exchange|Atomics.isLockFree|Atomics.load|Atomics.notify|Atomics.or
F	firefox	79.0	51	<a>|<area>|<iframe>|AggregateError|AggregateError.AggregateError|AggregateError.errors|Atomics.Atomic_operations_on_non_shared_buffers|DataView.DataView|FinalizationRegistry|FinalizationRegistry.FinalizationRegistry|FinalizationRegistry.register|FinalizationRegistry.unregister|Intl.DateTimeFormat|Promise.any
